step,D_loss,G_loss,D_x,D_G_z1,D_G_z2
3100,0.5934000015258789,1.059107780456543,0.6613478660583496,0.11643058061599731,0.39455726742744446
3150,0.42875027656555176,2.6080386638641357,0.8450651168823242,0.20452263951301575,0.0993819385766983
3200,0.4660530388355255,2.351111888885498,0.8234451413154602,0.21301831305027008,0.12987029552459717
3250,0.43366289138793945,2.262472152709961,0.8399173617362976,0.19750861823558807,0.1355140507221222
3300,0.31839507818222046,2.4398961067199707,0.8520506620407104,0.12927204370498657,0.11125506460666656
3350,0.457461416721344,2.7657978534698486,0.8869031667709351,0.2609890103340149,0.08073028177022934
3400,0.5284536480903625,2.1830718517303467,0.8870531320571899,0.29881247878074646,0.14497870206832886
3450,0.3699822723865509,2.6749377250671387,0.8356828689575195,0.1508782058954239,0.09576233476400375
3500,0.5833505392074585,1.8263990879058838,0.7483140230178833,0.21715155243873596,0.19916856288909912
3550,0.4668792188167572,1.6685197353363037,0.7607525587081909,0.14546507596969604,0.22503092885017395
3600,0.7896766662597656,3.289686918258667,0.9152282476425171,0.44773349165916443,0.05307525023818016
3650,0.44045060873031616,2.037200450897217,0.7182247638702393,0.0683249682188034,0.16453440487384796
3700,0.45846113562583923,2.2365405559539795,0.8355307579040527,0.22248610854148865,0.13013601303100586
3750,0.4127609431743622,2.5042526721954346,0.8640000820159912,0.20976945757865906,0.11032749712467194
3800,0.42699772119522095,2.4589319229125977,0.8493865728378296,0.21004408597946167,0.11022056639194489
3850,0.4356413185596466,1.4798080921173096,0.7415271401405334,0.09362070262432098,0.27310043573379517
3900,0.343087762594223,2.7710838317871094,0.895220160484314,0.18453310430049896,0.08879384398460388
3950,0.3628097176551819,2.599764823913574,0.8584377765655518,0.17337796092033386,0.09828953444957733
4000,0.3534161448478699,2.3858540058135986,0.841402530670166,0.14799675345420837,0.11530662328004837
4050,0.43419763445854187,2.793745994567871,0.8808338046073914,0.24457086622714996,0.07725465297698975
4100,2.7141928672790527,0.664836049079895,0.10561331361532211,0.009744465351104736,0.5808430910110474
4150,1.045884132385254,0.8040965795516968,0.45412570238113403,0.11313261091709137,0.5015803575515747
4200,1.4663770198822021,0.6811046600341797,0.33937034010887146,0.08479626476764679,0.5487459897994995
4250,0.27856016159057617,2.705691337585449,0.9219138622283936,0.16184493899345398,0.09261631965637207
4300,0.6417270302772522,3.345285415649414,0.9552315473556519,0.40793347358703613,0.047155626118183136
4350,0.3050738275051117,2.3533718585968018,0.8814734816551208,0.14631810784339905,0.1279248148202896
4400,0.4128384590148926,2.9035134315490723,0.859148383140564,0.2030283361673355,0.07757262885570526
4450,0.8107072114944458,1.2227141857147217,0.6055337190628052,0.20556563138961792,0.3439858555793762
4500,0.32403385639190674,2.4941043853759766,0.9103279113769531,0.19333100318908691,0.10383959859609604
4550,0.347231924533844,2.3547415733337402,0.8750645518302917,0.17052052915096283,0.12708455324172974
4600,0.7607980370521545,1.1592113971710205,0.5599169731140137,0.0939721018075943,0.3772169351577759
4650,0.3425815999507904,3.0571212768554688,0.8814146518707275,0.17683875560760498,0.06685490906238556
4700,0.3970809280872345,2.0640974044799805,0.8185399770736694,0.15817517042160034,0.16148611903190613
4750,0.4859998822212219,1.8196014165878296,0.7492185831069946,0.13924816250801086,0.20476937294006348
4800,0.5364412069320679,1.2229819297790527,0.6540582180023193,0.05403434857726097,0.35158827900886536
4850,0.5426278710365295,2.261725425720215,0.6872352957725525,0.1088317334651947,0.13725894689559937
4900,2.881556749343872,0.5196303129196167,0.09214873611927032,0.009911278262734413,0.6494919061660767
4950,0.4678195118904114,2.6938586235046387,0.9306800961494446,0.3018512725830078,0.0865260511636734
5000,0.3009396195411682,3.0935816764831543,0.9026299118995667,0.16265907883644104,0.06466066092252731
5050,0.5459787845611572,2.922452926635742,0.921995997428894,0.3391014039516449,0.07053405046463013
5100,0.5818291902542114,2.902276039123535,0.8805471658706665,0.32993853092193604,0.07559262216091156
5150,0.38009536266326904,2.7308619022369385,0.9140547513961792,0.23183183372020721,0.08374166488647461
5200,0.6838859915733337,3.0860681533813477,0.9182056784629822,0.39845049381256104,0.06761150807142258
5250,0.8184159398078918,3.0123987197875977,0.9242271184921265,0.4770181179046631,0.06897302716970444
5300,0.48473891615867615,1.2306718826293945,0.7295884490013123,0.11258876323699951,0.34112852811813354
5350,0.2995673418045044,2.375182628631592,0.8491583466529846,0.11160663515329361,0.12463755160570145
5400,1.4413384199142456,3.1683239936828613,0.9502285718917847,0.6883676052093506,0.06072807312011719
5450,0.8852189779281616,3.1625261306762695,0.9346765875816345,0.4999404847621918,0.0593370720744133
5500,1.1243505477905273,3.7277731895446777,0.9597301483154297,0.5959596633911133,0.033807843923568726
5550,0.798566460609436,3.4695653915405273,0.9522641897201538,0.47582054138183594,0.04164179041981697
5600,0.4068087637424469,1.9734545946121216,0.7435904741287231,0.07511060684919357,0.17642010748386383
5650,0.6709464192390442,1.2549281120300293,0.5800004005432129,0.05093054473400116,0.3352123498916626
5700,0.29009342193603516,2.480696201324463,0.858227550983429,0.11265495419502258,0.11283248662948608
5750,0.3029617667198181,2.8816401958465576,0.8541005849838257,0.11719135195016861,0.07626494765281677
5800,0.5745902061462402,0.8289874196052551,0.632136344909668,0.06717465817928314,0.5004048943519592
5850,0.36493241786956787,2.900848388671875,0.7485969066619873,0.04644361138343811,0.08057841658592224
5900,0.7907246947288513,1.472578763961792,0.7354785203933716,0.3351460099220276,0.27347075939178467
5950,0.2802601158618927,2.3641910552978516,0.8580266833305359,0.10703446716070175,0.12540870904922485
6000,0.3676851987838745,2.8732247352600098,0.9337506294250488,0.2353087067604065,0.07539526373147964
6050,1.0053008794784546,0.07444792985916138,0.45662951469421387,0.05430489033460617,0.933273434638977
6100,0.6268593072891235,1.6251814365386963,0.6149020791053772,0.0846068263053894,0.2504175901412964
6150,0.31459683179855347,2.699214458465576,0.8430275917053223,0.11881759762763977,0.08980992436408997
6200,0.5610297322273254,3.7169408798217773,0.89380943775177,0.3193204402923584,0.03517380356788635
6250,1.5419361591339111,4.698965072631836,0.9643489122390747,0.7058922052383423,0.013440550304949284
6300,0.4536767601966858,2.1234378814697266,0.7034033536911011,0.055521994829177856,0.16805946826934814
6350,0.4403069317340851,4.05111837387085,0.9485886096954346,0.2958317995071411,0.023730475455522537
6400,1.1813920736312866,4.938665390014648,0.9792401790618896,0.6342493891716003,0.01015143096446991
6450,0.6354392766952515,1.7732908725738525,0.8167611360549927,0.30946552753448486,0.2166718989610672
6500,0.7794215083122253,0.5488404035568237,0.5232759714126587,0.023048508912324905,0.6227238178253174
6550,0.6165425181388855,3.753113269805908,0.9186815023422241,0.37804698944091797,0.03178827464580536
6600,0.5938531756401062,4.178253650665283,0.9451292157173157,0.3762451708316803,0.0214882530272007
6650,0.5946826934814453,1.874324083328247,0.6088343262672424,0.03732771798968315,0.209523007273674
6700,0.6735789775848389,0.911155104637146,0.5811417102813721,0.05478484556078911,0.45399561524391174
6750,0.4902731478214264,0.9721472263336182,0.6741472482681274,0.04481497406959534,0.4338734745979309
6800,0.3751530647277832,1.978441834449768,0.8387778401374817,0.1484012007713318,0.18107546865940094
6850,0.560826301574707,3.4598989486694336,0.9297080636024475,0.348874032497406,0.04294433072209358
6900,0.24186554551124573,2.785147190093994,0.8637571334838867,0.07770387828350067,0.0851227194070816
6950,0.45266208052635193,2.704192638397217,0.8625796437263489,0.2369089126586914,0.09674885123968124
7000,0.5946056842803955,2.5891385078430176,0.8726702928543091,0.32915592193603516,0.10028634965419769
7050,0.885158360004425,1.205538272857666,0.5683667659759521,0.18518300354480743,0.36218565702438354
7100,0.671245276927948,2.591897964477539,0.8828155994415283,0.3752892017364502,0.10250364243984222
7150,1.1512106657028198,1.110731840133667,0.4056590795516968,0.07389608025550842,0.39815834164619446
7200,0.44336509704589844,1.7901268005371094,0.7686610817909241,0.13830548524856567,0.20458079874515533
7250,0.48445239663124084,3.037658214569092,0.9543344974517822,0.32255956530570984,0.06423993408679962
7300,0.4017464518547058,2.3151557445526123,0.8793857097625732,0.21390101313591003,0.13371874392032623
7350,0.5835458040237427,2.810354709625244,0.764378547668457,0.2065925896167755,0.09060145914554596
7400,0.5964311361312866,3.8002660274505615,0.9519029259681702,0.3809756636619568,0.03261488676071167
7450,0.39709362387657166,2.825509548187256,0.9020019173622131,0.22716394066810608,0.08240465819835663
7500,0.30157530307769775,2.082245349884033,0.8472791910171509,0.11417233943939209,0.16717952489852905
7550,0.3823000192642212,2.0121147632598877,0.776814341545105,0.0961209386587143,0.1715472936630249
7600,0.33191365003585815,2.5799801349639893,0.9208858013153076,0.2013254463672638,0.098259836435318
7650,0.33445343375205994,3.1331825256347656,0.9154261946678162,0.19951173663139343,0.06022750213742256
7700,0.45696136355400085,1.3971682786941528,0.7315512895584106,0.0880579948425293,0.30243682861328125
7750,0.4464072585105896,1.686508059501648,0.7435359954833984,0.10653278231620789,0.2290513664484024
7800,1.060405969619751,5.799633979797363,0.9624941349029541,0.5710906982421875,0.005962136201560497
7850,0.4780625104904175,2.291807174682617,0.8294054865837097,0.2231452614068985,0.13014882802963257
7900,0.3776485323905945,3.0930864810943604,0.8983729481697083,0.2087152749300003,0.06549036502838135
7950,0.48067188262939453,2.8974900245666504,0.9602345824241638,0.32546401023864746,0.07745210826396942
8000,0.9607658386230469,1.3323144912719727,0.44448381662368774,0.041591040790081024,0.32660603523254395
8050,0.42703908681869507,3.1541242599487305,0.8997015953063965,0.2542991638183594,0.05676405131816864
8100,0.3246021270751953,2.5834879875183105,0.9175728559494019,0.19492016732692719,0.10261978209018707
8150,1.176676869392395,0.4185378849506378,0.37897276878356934,0.012780900113284588,0.6871727108955383
8200,0.3541574478149414,2.126192569732666,0.828118085861206,0.13347256183624268,0.15162819623947144
8250,0.38271015882492065,3.2208240032196045,0.9026386737823486,0.22436660528182983,0.05388475954532623
8300,0.5838895440101624,2.2298922538757324,0.7807527780532837,0.2494061291217804,0.14987193048000336
8350,0.3505636751651764,2.165736198425293,0.8304981589317322,0.13362136483192444,0.14622105658054352
8400,0.4209677577018738,1.7109158039093018,0.7499681711196899,0.097294881939888,0.23595595359802246
8450,0.3729552924633026,2.2398881912231445,0.842156708240509,0.15982092916965485,0.1444636583328247
8500,0.39846962690353394,2.050157070159912,0.7698653936386108,0.1010659784078598,0.17971131205558777
8550,0.20191048085689545,3.0359606742858887,0.8971900343894958,0.08197467774152756,0.06771363317966461
8600,0.5078222751617432,1.8039706945419312,0.6738553047180176,0.05432599037885666,0.21976642310619354
8650,0.48839351534843445,1.35251784324646,0.6825807094573975,0.06756065785884857,0.31564968824386597
8700,0.3458588123321533,2.2335948944091797,0.7988122701644897,0.09237006306648254,0.14136546850204468
8750,1.0271226167678833,4.41032600402832,0.9793040752410889,0.5849475264549255,0.01820947229862213
8800,0.4320802688598633,2.3088107109069824,0.9077068567276001,0.26097822189331055,0.12963040173053741
8850,0.5846382975578308,3.2370617389678955,0.934471607208252,0.35745805501937866,0.055762968957424164
8900,0.339672327041626,3.0769994258880615,0.9033247828483582,0.19523754715919495,0.06341855227947235
8950,0.27746880054473877,2.3639464378356934,0.8764772415161133,0.12461979687213898,0.12588170170783997
9000,0.2989373803138733,2.8728201389312744,0.8464809656143188,0.10441049933433533,0.0768987238407135
9050,0.4616037905216217,2.4920246601104736,0.8858965039253235,0.2479165494441986,0.12010452151298523
9100,0.40396708250045776,2.28389310836792,0.8769147396087646,0.2119694948196411,0.1347939670085907
9150,0.2851719558238983,3.1637978553771973,0.9045422673225403,0.1526501178741455,0.05935730040073395
9200,0.4139946699142456,3.0655927658081055,0.881011426448822,0.2227528691291809,0.06969581544399261
9250,0.43974000215530396,2.886582851409912,0.8908578157424927,0.2432383894920349,0.07914653420448303
9300,1.1790776252746582,5.066096305847168,0.9896997213363647,0.6217569708824158,0.010159027762711048
9350,0.6336972713470459,3.9109387397766113,0.935878336429596,0.39999818801879883,0.027476873248815536
9400,0.3689168095588684,2.9237375259399414,0.8773617744445801,0.18623384833335876,0.07252703607082367
9450,0.5528990030288696,2.7296435832977295,0.8138779401779175,0.25225919485092163,0.08671395480632782
9500,0.39066100120544434,3.129733085632324,0.861243724822998,0.1909722536802292,0.05880181863903999
9550,0.33022540807724,2.3786380290985107,0.865630030632019,0.15573209524154663,0.12403423339128494
9600,0.8892467617988586,1.6604456901550293,0.4753130376338959,0.03702181205153465,0.24917718768119812
9650,0.2985578179359436,2.29238224029541,0.8420154452323914,0.10711950063705444,0.1343834549188614
9700,0.4432728886604309,1.7419226169586182,0.8014802932739258,0.17237554490566254,0.21777014434337616
9750,0.4609386622905731,2.887385845184326,0.8942161202430725,0.26225483417510986,0.07735605537891388
9800,0.9743708372116089,0.6058640480041504,0.48089075088500977,0.1148056760430336,0.5891196131706238
9850,0.35177722573280334,2.642486095428467,0.8836284875869751,0.18524500727653503,0.0952293798327446
9900,0.2704246938228607,2.2122416496276855,0.9096871018409729,0.14958205819129944,0.15097488462924957
9950,0.2337561398744583,3.268833637237549,0.9189270734786987,0.12221521139144897,0.05499695986509323
10000,0.356563925743103,3.127840042114258,0.8454355597496033,0.14776216447353363,0.06332792341709137
10050,0.5019373297691345,1.8973948955535889,0.6648132801055908,0.0429694689810276,0.2167944312095642
10100,0.6230410933494568,1.5790760517120361,0.5948949456214905,0.0383962020277977,0.28506749868392944
10150,0.3170866370201111,2.858628749847412,0.9004756212234497,0.17638680338859558,0.078469417989254
10200,0.3923453688621521,1.7173984050750732,0.7475298643112183,0.05884914845228195,0.23548786342144012
10250,1.0801095962524414,3.6291327476501465,0.9144911766052246,0.5597828030586243,0.040052201598882675
10300,0.4069945812225342,1.109799861907959,0.7410531044006348,0.06733018904924393,0.38988393545150757
10350,0.270397424697876,2.3648293018341064,0.8968117833137512,0.13807344436645508,0.12083595246076584
10400,0.43551722168922424,2.802277088165283,0.9460114240646362,0.2824380397796631,0.08535128831863403
10450,0.6361455321311951,0.8074513673782349,0.6107010245323181,0.04530996084213257,0.49210211634635925
10500,0.3553282618522644,2.0037758350372314,0.7566927671432495,0.03922796621918678,0.18926814198493958
10550,0.33055976033210754,3.710820198059082,0.9079135060310364,0.19209024310112,0.03398514539003372
10600,0.6821437478065491,1.5394294261932373,0.5719195604324341,0.026479274034500122,0.2708369493484497
10650,0.3742716610431671,1.9437127113342285,0.7562968730926514,0.058595575392246246,0.19129690527915955
10700,0.31670767068862915,2.5802717208862305,0.8729716539382935,0.1442481279373169,0.10716968774795532
10750,1.1150273084640503,5.653355598449707,0.9935375452041626,0.6014037132263184,0.006143905222415924
10800,0.3582649528980255,2.9219512939453125,0.8941541314125061,0.19755330681800842,0.07173094898462296
10850,0.37966322898864746,4.054330348968506,0.9573811292648315,0.26154184341430664,0.024541079998016357
10900,0.284241259098053,2.494006395339966,0.8620308637619019,0.11114643514156342,0.1101982593536377
10950,0.5142714977264404,3.3886473178863525,0.9138185381889343,0.3156265318393707,0.044724978506565094
11000,0.42133113741874695,3.8013010025024414,0.9446007013320923,0.27495890855789185,0.03217070549726486
11050,0.7576645016670227,2.53310489654541,0.858556866645813,0.3661925792694092,0.11602151393890381
11100,0.34574517607688904,1.9932265281677246,0.8442211151123047,0.14148081839084625,0.1811886578798294
11150,0.5675626397132874,1.2007991075515747,0.6699029207229614,0.10892562568187714,0.3560667634010315
11200,0.3801042437553406,2.427727699279785,0.81766676902771,0.13487355411052704,0.12572266161441803
11250,0.2749024033546448,2.0059125423431396,0.8185502290725708,0.05526093766093254,0.19048070907592773
11300,0.36326733231544495,2.3678975105285645,0.8288421034812927,0.1368543803691864,0.1318138837814331
11350,0.34553685784339905,3.7442989349365234,0.9345030784606934,0.21834813058376312,0.03546762838959694
11400,0.20335757732391357,3.527994394302368,0.9609476923942566,0.1390950083732605,0.041973285377025604
11450,0.29114627838134766,2.621281623840332,0.8729162216186523,0.13157331943511963,0.0981922298669815
11500,0.27258777618408203,2.143728733062744,0.8174099326133728,0.051436521112918854,0.15564976632595062
11550,0.6420733332633972,1.3637645244598389,0.5989711284637451,0.05336500704288483,0.3142208456993103
11600,0.2887369990348816,3.06837797164917,0.8809603452682495,0.13608333468437195,0.0639631599187851
11650,0.23073197901248932,2.4551124572753906,0.8842874765396118,0.0917103961110115,0.11242829263210297
11700,0.22734034061431885,2.87985897064209,0.8861926794052124,0.09118489176034927,0.08394815027713776
11750,0.2428891956806183,2.877304792404175,0.8901850581169128,0.10740923881530762,0.08018714189529419
11800,0.19662237167358398,3.547290325164795,0.9341146945953369,0.11164603382349014,0.040085118263959885
11850,0.3903166651725769,3.4096434116363525,0.9489656686782837,0.2518458068370819,0.04657214134931564
11900,0.2540680766105652,2.7843053340911865,0.857553243637085,0.08124536275863647,0.08746574819087982
11950,0.30454447865486145,3.3508200645446777,0.7899535298347473,0.03678425773978233,0.054547268897295
12000,0.5071039795875549,4.557200908660889,0.9576721787452698,0.3288227915763855,0.01626996509730816
12050,0.357450932264328,1.8639100790023804,0.7548992037773132,0.04639950394630432,0.1984996795654297
12100,0.5225114822387695,0.3906896412372589,0.6425551772117615,0.01971381902694702,0.7266514301300049
12150,0.909050464630127,3.9053454399108887,0.9841859936714172,0.5345891118049622,0.02922055870294571
12200,0.6126609444618225,3.2363481521606445,0.972161591053009,0.3915795683860779,0.05412404611706734
12250,0.28927040100097656,2.4772896766662598,0.8259202837944031,0.08231276273727417,0.11218621581792831
12300,0.3330196142196655,3.4455676078796387,0.8569090366363525,0.13900010287761688,0.04803665727376938
12350,0.4787399172782898,1.9532102346420288,0.7564037442207336,0.14840807020664215,0.18266138434410095
12400,0.4914509356021881,2.161071538925171,0.7126522064208984,0.10177738219499588,0.15614163875579834
12450,0.24330584704875946,2.25726318359375,0.9049147367477417,0.12174012511968613,0.1436019092798233
12500,0.2715854048728943,2.3167808055877686,0.8076021671295166,0.0391315221786499,0.13392403721809387
12550,0.5171124935150146,1.9749314785003662,0.7918562889099121,0.21276725828647614,0.17205949127674103
12600,0.29111218452453613,2.374584197998047,0.8644846677780151,0.11739833652973175,0.12561482191085815
12650,0.482577383518219,1.1584579944610596,0.6637709140777588,0.02722623199224472,0.37411829829216003
12700,0.16336756944656372,3.372565746307373,0.973366916179657,0.1184869185090065,0.05076714977622032
12750,0.23720219731330872,2.5311074256896973,0.8254239559173584,0.031121114268898964,0.11218006908893585
12800,0.4602106809616089,2.265150308609009,0.7899245023727417,0.17471164464950562,0.14302630722522736
12850,0.30238592624664307,3.355421543121338,0.9483584761619568,0.1958814561367035,0.053086280822753906
12900,0.4270903170108795,4.157372951507568,0.9573383331298828,0.2868504524230957,0.022306829690933228
12950,0.4231250584125519,1.2556471824645996,0.7189094424247742,0.05072189122438431,0.3282020688056946
13000,0.3104081153869629,2.084604024887085,0.8155826330184937,0.0854884535074234,0.1634351760149002
13050,0.23238249123096466,2.6558024883270264,0.9082367420196533,0.11675012111663818,0.09818080067634583
13100,0.43566858768463135,3.7861075401306152,0.9682371020317078,0.30524808168411255,0.03078121319413185
13150,0.22992973029613495,2.38323974609375,0.8589545488357544,0.06436003744602203,0.12604492902755737
13200,0.3481639623641968,2.4976203441619873,0.8512360453605652,0.15501180291175842,0.11491641402244568
13250,0.3532784581184387,1.9305185079574585,0.7853366136550903,0.07815293967723846,0.18665358424186707
13300,0.7362357974052429,1.1457269191741943,0.5369117259979248,0.013275990262627602,0.3779568076133728
13350,2.78791880607605,0.1897633969783783,0.15568143129348755,0.05200404301285744,0.8527286052703857
13400,0.3502441644668579,2.9287610054016113,0.8731470108032227,0.17482946813106537,0.07198799401521683
13450,0.282817006111145,2.7452807426452637,0.9618329405784607,0.19887703657150269,0.08766385912895203
13500,0.3630041778087616,3.2508296966552734,0.9466001987457275,0.24221386015415192,0.05368640273809433
13550,0.28220218420028687,2.8584446907043457,0.9160394668579102,0.16108322143554688,0.07956229150295258
13600,0.2896004915237427,3.1831002235412598,0.9473723769187927,0.19348680973052979,0.059188663959503174
13650,0.2939431667327881,2.597188949584961,0.8946312665939331,0.15356537699699402,0.09921859949827194
13700,0.24027985334396362,3.222388744354248,0.9069074392318726,0.12438029050827026,0.05794287845492363
13750,0.43974602222442627,1.9257115125656128,0.7505457401275635,0.11445093154907227,0.19582803547382355
13800,0.33620619773864746,2.0988526344299316,0.7890347838401794,0.07406081259250641,0.17622403800487518
13850,0.9459872245788574,1.4175763130187988,0.4656265377998352,0.0228527020663023,0.3334503769874573
13900,0.17467990517616272,3.2034168243408203,0.9264954328536987,0.08752216398715973,0.057107314467430115
13950,0.24359644949436188,3.0803346633911133,0.9143552184104919,0.1283709704875946,0.06572830677032471
14000,0.258745402097702,2.7058780193328857,0.8837536573410034,0.11024677753448486,0.09779389202594757
14050,0.39012837409973145,1.1703637838363647,0.719054102897644,0.026519592851400375,0.36711615324020386
14100,0.3596802353858948,2.553454875946045,0.9188183546066284,0.21543684601783752,0.10811646282672882
14150,0.2858967185020447,2.552866220474243,0.8819614052772522,0.1339414119720459,0.10581539571285248
14200,0.4482038617134094,3.931541919708252,0.946197509765625,0.2940199077129364,0.029003119096159935
14250,0.3998265266418457,3.1484673023223877,0.885527491569519,0.21657761931419373,0.06274829059839249
14300,0.20919407904148102,2.461742877960205,0.9242219924926758,0.1157849058508873,0.11259406805038452
14350,0.18866434693336487,3.188983917236328,0.9242904186248779,0.09521758556365967,0.061845436692237854
14400,0.2725597023963928,2.09913969039917,0.8490521907806396,0.09256380796432495,0.1543903648853302
14450,0.35890433192253113,2.4362287521362305,0.7861924767494202,0.08974815160036087,0.11275458335876465
14500,1.664634108543396,0.6212565302848816,0.2838819622993469,0.009389607235789299,0.5880471467971802
14550,0.6841367483139038,3.8959951400756836,0.9744946956634521,0.4379008412361145,0.02649719826877117
14600,0.9082617163658142,3.7914180755615234,0.9760624170303345,0.5204553008079529,0.0355931892991066
14650,0.5091001391410828,3.062264919281006,0.8684638738632202,0.2637932598590851,0.07135511934757233
